,Name,Street,Category,Price Tags,Average Rating,Review,Date,Rating
485,ARTSRIOT ,"Pine St, Bur","bars,eventservices,newamerican,nightlife,restaurants,venue",2,4.5 ,This is a really cool venue. The food is good and the drinks are better! They always have live bands and cool events. If you&amp;#39;re taking a trip to Burlington I would suggest stopping by.  If you have an opportunity to go to their &amp;#34;truck stop&amp;#34; night I would highly recommend it. All of the food truck vendors park in their backyard and it&amp;#39;s a bit of a festival.,10/9/2019,5
486,ARTSRIOT ,"Pine St, Bur","bars,eventservices,newamerican,nightlife,restaurants,venue",2,4.5 ,"I simply cannot get to ArtsRiot enough. It is such an interesting space and business - always changing, never stagnant. ArtsRiot is a vibrant community unlike most of the staid establishments in Burlington.<br&gt;<br&gt;ArtsRiot hosts art exhibits, concerts, homebrew/craft beer tastings, poetry slams, etc. It&amp;#39;s just got a really cool vibe. It is no coincidence that I also love Duino Duende, which has a similar, although more music-centric, model.<br&gt;<br&gt;ArtsRiot is dedicated to a celebration of the arts and culture, joined together by a really fantastic menu. We are always very satisfied with the food, drink, and service for its speed and friendliness. Also, their current Daily Double &amp;#34;happy hour&amp;#34; promotion is an unbeatable value. From Tuesday-Saturday, 430-530, you get 2 for 1 on drinks and food. It&amp;#39;s awesome.",12/6/2016,5
487,ARTSRIOT ,"Pine St, Bur","bars,eventservices,newamerican,nightlife,restaurants,venue",2,4.5 ,One of the most creative and well executed menus in Burlington.   Prices reasonable for the quality of food.  Being just out of downtown core keeps this place a bit less crowded and gives it a more locals vibe.   Craft cocktails and beer selection excellent.,4/9/2017,5
488,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"Always a great meal at Leunig&amp;#39;s! The atmosphere is quite unique -- even though the seating upstairs is tight, the ambiance is cozy and chic at the same time. The staff work hard to make sure your experience is worthy of five stars, too. <br&gt;<br&gt;We love dining at Leunig&amp;#39;s, and a reservation definitely makes it easier to get a table, but we also enjoy the bar seating when it&amp;#39;s available. If it wasn&amp;#39;t so good, it wouldn&amp;#39;t be so hard to get in!",3/31/2023,5
489,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,The food is fantastic. You can&amp;#39;t go wrong on anything on the menu.<br&gt;Its my favorite place to go also for special occasions.<br&gt;Staffing is friendly and i rate the five stars,3/21/2023,5
490,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"If you visit this restaurant, you MUST get the duck confit. It came out hot and cheesy, with a generous portion of duck scattered throughout. It was by far the most delicious thing I ate during my weekend trip to Burlington. <br&gt;<br&gt;At the bottom of the Appetizers section, there&amp;#39;s an item that says &amp;#34;Fresh Daily Baked Red Hen Bread served with Butter - complimentary, ask your server&amp;#34; - don&amp;#39;t miss out on that free bread! The bread was a bit hard, but it was nice to have something to munch on as we waited for our entrees. <br&gt;<br&gt;I ordered the Steak Frites with mashed potatoes &amp;amp; my boyfriend ordered the glazed Salmon. The steak frites was pretty good, but the glazed salmon dish and my mashed potatoes were nothing to write home about. If I came back, I&amp;#39;d probably try something else on the menu.",2/2/2023,4
491,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,This place was simply fantastic. It was very busy on a Friday night but they were able to seat us within 30 minutes. I would advise a reservation. The ambiance was great it was very cozy and warm. The staff were friendly. We both chose to start off with the French onion soup and it was so good. The meal came with bread which was very good. For dinner my husband got the filet mignon and really liked it and I got the chicken which was something so different but was very good.  <br&gt;<br&gt;I had a cocktail with dinner that came with this apricot piece I can&amp;#39;t remember the name but it was so good. <br&gt;<br&gt;A must try restaurant if your in the area,12/27/2022,5
492,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"I&amp;#39;ve eaten here a few times over the course of over 20 years. This last time was a bit of a disappointment. I came back, because my last meals were good, but in the past I had dinner there. This time I was there for lunch. My companion had never been to Leunig&amp;#39;s before, and I recommended we go there. <br&gt;<br&gt;She was more disappointed in her food than I. I had the crab fritter po&amp;#39;boy, which was good, but not fantastic, and she got the chicken salad sandwich. She said, &amp;#34;I&amp;#39;ve had better.&amp;#34; We shared the regular fries. I wasn&amp;#39;t a huge fan of them. I love fries, and I haven&amp;#39;t met a lot of fries I don&amp;#39;t like. Maybe next time I&amp;#39;ll try the truffle fries instead. <br&gt;<br&gt;I won&amp;#39;t give up on Leunig&amp;#39;s. I will try again. I had good experiences in the past, so maybe we just ordered the wrong thing, or maybe they were going through a change.",4/2/2023,4
493,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,I was worried based on some of the other reviewers regarding adjustments to their resies.  I called a few days after my initial resies were booked and needed to adjust the party number.  Not only we&amp;#39;re they able to accommodate my change she was happy to have helped me!  Big weekend for me as we were to be in Burlington to see my bf&amp;#39;s son performing in his play at the university.  <br&gt;After drooling all day I was finally getting to dinner at Leunig&amp;#39;s!  I had been looking forward to the seared foie gras!  I can honestly say it so did not disappoint.  The only drawback was that I had to share with the others at the table.  Sometimes I really need to just say mine mine mine ... mine!  Hahahahahaha!  If only! <br&gt;The chicken en croute and pork porter house were both melt in your mouth delicious.  The next day we were walking by around lunch time and I swear I could still smell the seared foie gras and was immediately hungry!  That we be so god on a duck burger! Hint hint Leunig&amp;#39;s if you&amp;#39;re reading this!!!,12/11/2022,5
494,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"We had a lovely night out.  The hostess was friendly, server was friendly, food was delicious.  Recommend reservations.  Located in the middle of everything.  Highly recommend.",2/6/2023,5
495,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"This place is great! The food is French inspired and the wine is tasty! <br&gt;<br&gt;I ordered the Caesar salad with chicken and avocado.<br&gt;<br&gt;My husband ordered the Curry Chicken salad and he loved it!<br&gt;<br&gt;The cappuccino&amp;#39;s were such a nice little dessert.<br&gt;<br&gt;Oh and the truffle fries were great! <br&gt;<br&gt;Knocking one star because the hostess (we visited on Saturday @ 1:15pm, August 13, 2022) was rude. She did not greet us at all not even with a smile. I was the one who has to initiate the conversation just to be seated! Truly I should have left right then and there. I witnessed this same hostess treat several customers in this manner. Hopefully the manager will have a conversation with her!",8/14/2022,4
496,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"We&amp;#39;ve eaten at the restaurant, and the food was fine, but what you really need to do is go to their take out window across from the restaurant and order the confit duck poutine. It is AMAZING!!! Hot, with gooey cheese curds, succulent confit duck, perfect savory gravy and crispy french fries. This is literally heaven in a bowl. Can&amp;#39;t wait to go back!",3/4/2023,5
497,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,Great choice for a date night in Burlington. Duck poutine was a highlight. Very celiac friendly menu with the cavatappi served with a gluten free penne pasta. Service was excellent! Would recommend highly and return.,2/12/2023,5
498,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,2/2/23 Foie Gras are you kidding me! How cruel of the treatment of those birds to get that product. I and my friends have not been there in years. We&amp;#39;ll never go back. Get with the program. You sicken us!,2/2/2023,1
499,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"Had the BEST meal here for my boyfriend&amp;#39;s birthday dinner while we were in town for the weekend. <br&gt;<br&gt;Started with the escargot and beef tartare and loved them both. I&amp;#39;d never had escargot with cheese on top like it&amp;#39;s served here and I&amp;#39;ll be dreaming about it for weeks  For our main course we shared the steak frites and duck, both were A+ but the duck stole the show. It was so tender and perfectly cooked, I&amp;#39;m not sure what was in that pink beet sauce underneath but I would eat it on every piece of meat from here on out if I could.<br&gt;<br&gt;They had a nice beer selection for my boyfriend and a perfect dirty grey goose martini for me (which is tough because I&amp;#39;m very picky about my martinis).<br&gt;<br&gt;Basically the TLDR: loved it, lives up to the hype, would 100% go again.",2/3/2022,5
500,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"Went for a boat ride around Lake Champlain last night and stopped in here for dinner after as the food looked great when we walked by patrons eating outside. Everything was delicious and reasonably priced for what we were served. Meat was cooked perfectly, sauces were delicious and portions generous. Great little Bistro with lots of atmosphere.  Highly recommend.",7/27/2022,4
501,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"I went to this restaurant during my lunch break. They have outdoor seating, but the weather was not so warm therefore I didn&amp;#39;t prefer to stay outside. Host was welcoming, nice ambience.<br&gt;I had Chicken burger, fries and IPA beer. <br&gt;Nice food, ambience was great.<br&gt;Service could have been better.",10/19/2022,4
502,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"One of my favorites when in town. Great food, friendly service, cute location. Good for a date night",2/24/2023,5
503,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,Book on Resy in advance (like Opentable).  This place gets booked up.  We couldn&amp;#39;t get in on a Friday night or Saturday night but was able to get in late on a Thursday night (8PM).  Food is considered French and American.  we ate on the patio. They had heaters.  <br&gt;The Truffle fries appetizer was very good.  My wife had the giant scallops dinner and I had the steak dinner.  Both were very good; had a nice presentation.  Service was decent not great because it was crowded. It took awhile to get waited on. The Caesar salad with white anchovies was also very good.   The pictures give you a good idea.,10/21/2021,4
504,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"The 3 stars I am giving here are for Service (it is excellent, on every level), Bar (excellent bar drinks, excellent bartending, IMPRESSIVELY stocked bar back) and Setting (it was a stunningly beautiful spring evening, sunny, warm temps, Leunig&amp;#39;s had ALL their windows thrown open and tables outside on Church Street - it was GLORIOUS). We had a pretty great time!  There are no stars for food. Leunig&amp;#39;s is an example of trying to do WAY too much and failing. Whoever is in charge of their kitchen needs to take a time out, regroup and simplify. Also get someone to teach them about SEASONING. <br&gt;<br&gt;I started out with their Daily Red Hen Bread because I really needed something to snack on with my Gin and Tonic. It turned out to be Red Hen&amp;#39;s baguette, which is lovely. But was served with pats of commodity butter, not Cabot, not any other local butter.. They did offer and bring a delicious basil pesto that we ate the bread.<br&gt;<br&gt;We then shared White Truffle Fries: tasty, but Cleary a frozen product, perhaps not what you are expecting at a restaurant positioning itself as Leunig&amp;#39;s does. These have one of those weird coatings on them which I am not a fan of. <br&gt;<br&gt;We went on to escargot. I had high hopes. I mean Leunig&amp;#39;s claims to be &amp;#34;classic French cuisine&amp;#34; and really all you need to do is cook snails in butter and garlic...They were fine, except they were completely covered in a layer of melted cheese?  It is too much.<br&gt;<br&gt;We were not put off and ordered the Foie Gras appetizer. Which is when I officially started to have a very bad feeling. Everything on the plate was, at best, room temp. I&amp;#39;m not sure if the poor temp of the food resulted from the fact that the plate was more sculpture (think &amp;#34;Close Encounters&amp;#34;) than food or that it languished somewhere in the kitchen before making it out to us at the bar. Either way, it is unpleasant to be served food that has been sitting out, slowly dying, somewhere. Items on the plate looked lovely, but lacked flavor or seasoning. RED FLAG. We soldiered on!<br&gt;<br&gt;I ordered The Caesar salad: Frankly, it was DELICIOUS. I got it without the white anchovies because the waitress told me they are just added whole to the salad, which I find absurd. Of course I also didn&amp;#39;t know the &amp;#34;salad&amp;#34; is just a stack of whole Romaine leaves that you have to navigate yourself with fork and steak knife. Again, absurd. I guarantee no one WANTS to eat their salad that way. Particularly when out for a &amp;#34;nice&amp;#34; dinner. This salad would have been semi disastrous on, say, a DATE...<br&gt;<br&gt;Things really committed to the final, death spiral with the Vegan Harissa Cauliflower: the menu claims the cauliflower is both marinated and roasted. It was neither. It appeared to have been steamed at some point in the past, devoid of any seasoning and then stood up in the weird mountain of food moulded together on my plate. It was also, cold. There are a lot of flavors listed on the menu: harissa, sumac, mint, cashew cheese, cumin, Lemon. I detected zero flavor. In anything on this plate. And there was A LOT on this plate. Texture and taste were, to be blunt, abysmal. Really, really bad. Basically everything was either raw or smashed and cold, with zero seasoning. They should never serve this dish again. And/or learn how to season it and get it to the table HOT.<br&gt;<br&gt;It was almost as if someone in the kitchen KNEW how bad I thought the cauliflower entree was and that I was going to order dessert and yelled, &amp;#34;HOLD MY BEER!!!&amp;#34; I ordered the Peanut Butter Pie. It is not pie. In any way, shape or form. It is barely edible. A dry little mound of peanut butter. It would have been 200% better had they served me a jar of Jif with a spoon.This dessert needs to die in a fire.<br&gt;<br&gt;Pretty sure the problem is in the kitchen because everything I witnessed out front was pretty stellar. And of course these plates of food were being created in said kitchen. But that kitchen needs to try again. This time WITH SOME SEASONING.",5/11/2022,3
505,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"Well obv I&amp;#39;ve been coming here for years and years. But lunch today was terribly disappointing. I had a nice glass of Pinot noir (wine list is still good) but then made the mistake of ordering the roasted beet and pear salad.  WHERE ARE THE BEETS AND PEARS?   It was 95% arugula and the squash, beets and pears were tiny little cubes hidden under the massive green mound.  Squash and beets are pretty inexpensive this time of year.  Probably cheaper than the arugula. At 16$ for the salad, I was expecting more roasted veggie.  This should be called &amp;#34;Arugula salad with a sprinkling of roasted veggies if you can find them&amp;#34;.   I should have taken a photo. <br&gt;<br&gt;Bar service was pleasant. 4 stars for that. <br&gt;<br&gt;Will think twice or maybe thrice before coming back. There are plenty of other nice choices in the area.",1/27/2023,2
506,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"Whenever my daughter and i come shopping in Burlington we always stop here for lunch.  Great salads, great cheese, pâté and nice wines by the glass.  Definitely a place to stop in when you&amp;#39;re tired of wandering Church st.",1/20/2012,4
507,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"Went to Leunig&amp;#39;s for my mother&amp;#39;s wedding weekend and was very impressed. The entire restaurant was filled with amazing smells, which made it hard to choose what to eat. We shared many appetizers, including the skewers, escargot, etc. I had the most traditional French dish which was delicious--the flavoring of the meat and veggies was phenomenal. We followed out meal with dessert and I had the peach cobbler, which was very yummy. The fan favorite was the crème brûlée!",11/28/2022,5
508,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"While visiting Burlington we came upon Leunig&amp;#39;s while walking on Church st.<br&gt;<br&gt;We were seated almost immediately, and although the seating is crowded there&amp;#39;s still a feeling of intimacy about it.<br&gt;<br&gt;Our waitress was charming, knowledgeable, and attentive to the point she made us feel like we were her only table. <br&gt;<br&gt;I had their finest burger, which, at $32.00 sounds expensive, however, it was juicy, delectable, and filling, yes, the best I&amp;#39;ve ever had by far. It was accompanied by truffle fries that were seasoned just enough so as not to overpower the potato. A simple meal, but done on a level you can only dream about.<br&gt;<br&gt;My wife had the filet mignon, cooked to perfection, seasoned perfectly, and accompanied by seasonal vegetables that were as fresh as one could hope for.<br&gt;<br&gt;Any time we are in the area we WILL eat there. I cannot recommend it enough!!!",11/28/2022,5
509,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"Leunig&amp;#39;s is always the place I go when I want a gourmet dinner in Burlington. The location is perfect, right on Church Street, and the service/quality of food is second to none. On my most recent visit, we started with the duck frites with maple dipping sauce and the escargot. The duck frites are always a staple and go quickly - crispy exterior with tender dark meat inside. YUM. I always love escargot, and the garlic/butter and toasted bread didn&amp;#39;t disappoint. <br&gt;<br&gt;It was challenging to choose a main, but I landed on the 1/2 smoked orange duck and wow am I glad I chose that! First of all, the portion is huge, so it was definitely two meals for me (actually a great value at $31). It came with a delicious citrus and fennel slaw, mashed parsnips and a beet puree. Loved it all. The pork and salmon at the table were also delicious. No one had a less than perfect meal. <br&gt;<br&gt;Can&amp;#39;t wait to return!",3/6/2022,5
510,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"This place is a must! Everything on this menu is delish! Ordered the escargot, shrimp / steak skewers, calamari &amp;amp; duck confit poutine - quality of food is top notch! I&amp;#39;ve been coming here since 2016 - consistently the best! It&amp;#39;s a must if you&amp;#39;re visiting Burlington! <br&gt;The carbonaraaaaaaa!!!!",5/7/2022,5
511,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"Decor was classic with French Edith Piaf music. Service was courteous and efficient. Price was reasonable, and food was good and decent.<br&gt;<br&gt;3*Vermont sliders trio: lamb, duck, and venison and served on toasted bread. Each had its own distinct flavor.<br&gt;<br&gt;3*Mojito duck tacos: <br&gt;Very healthy dish. The duck was cooked well but bland.  While the dish was decent and I wouldn&amp;#39;t mind ordering it again, I think the dish could be improved in the sense that, it&amp;#39;s a duck taco, therefore it would make sense to add other ingredients that accentuate the duck. Instead the duck essentially replaces beef or pork in a otherwise normal taco which doesn&amp;#39;t make much sense to me especially in a French restaurant. <br&gt;<br&gt;3*Salad Nocoise: seared Ahi tuna, egg avocado, pepper, onion. We prefer sliced tune - this version offered a solid brick. Otherwise, the fish was acceptable.",9/29/2021,3
512,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"In town for a couple days visiting Burlington VT<br&gt;<br&gt;Tuesday nights are tough to find a place to eat <br&gt;<br&gt;We find this place <br&gt;<br&gt;Put our name on the list for the 45 min wait <br&gt;<br&gt;Find out after the wait that we re sitting outdoors <br&gt;<br&gt;Say what? Oct night ?<br&gt;<br&gt;Because I don&amp;#39;t have a reservation <br&gt;<br&gt;We had our name on list and this is first mention of freezing dinner outside <br&gt;<br&gt;Strike one <br&gt;<br&gt;Our waitress sucked <br&gt;<br&gt;Waiting close to 45 minutes for meals to come out <br&gt;<br&gt;Waitress wouldn&amp;#39;t even look at us <br&gt;<br&gt;Epic avoidance <br&gt;<br&gt;A++ for avoidance <br&gt;<br&gt;No asking for another drink, sorry for delays etc <br&gt;<br&gt;I finally go over and ask her if she forgot to put our order in <br&gt;<br&gt;&amp;#34;New menu&amp;#34; was the reason we sat there for 45 mins <br&gt;<br&gt;New menu?  Seriously?<br&gt;<br&gt;We ordered the filet and a salad <br&gt;<br&gt;All while later entrants / neighbors are eating cheesecake for dessert <br&gt;<br&gt;Anyway, call ahead for reservations or you&amp;#39;ll be hanging with the homeless on brick ally <br&gt;<br&gt;I wanted to be a complete douche and leave a zero tip since she sucked &amp;#34;top 10 list&amp;#34; but I&amp;#39;m not that kinda guy<br&gt;<br&gt;I hear all staff share tips so why screw the people doing all the hard work<br&gt;<br&gt;Food was average at best <br&gt;<br&gt;Tough to eat while your teeth chatter you&amp;#39;re so frkn cold <br&gt;<br&gt;Chips and truffle dip highlight of the night <br&gt;<br&gt;I wish we paced eating them better",10/12/2022,3
513,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"I&amp;#39;m not sure if it was just an off night for the chef because we&amp;#39;ve been here before and loved it. My husband asked for medium steak,  and it came out rare. I asked for well-done salmon, and it came out medium (Im pregnant,  so I didn&amp;#39;t want to chance it). I felt horrible for the waitress because we noticed another table that sent their steak back as well. It was not her fault. It&amp;#39;s very unfortunate because the flavors of the food were good on the salmon, but we were turned off by the fact that they didn&amp;#39;t cook it to our liking. My husbands steak was just okay, however underseasoned. There burgers, fries are &amp;#34;bar food&amp;#34; looked like the way to go here.",1/21/2023,3
514,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,This really is a lovely venue. They had space heaters for outdoor seating on the promenade. We had the salmon and steak frites. Both were excellent. Highly recommend.,10/14/2022,5
515,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,"We sat outdoors on a Saturday night. We had to wait almost an hour but that&amp;#39;s our fault for not making a reservation. Our server was very nice.<br&gt;<br&gt;We got two of the nonalcoholic beverages (raspberry shrub and orange creamsicle I think) and they were both very tasty. We split the watermelon/tuna appetizer which was unique and good - we liked the salad that was served with it too. We had a vegan pasta dish which was good but not as memorable as the appetizer - but it&amp;#39;s really nice to see vegan options, especially at a french restaurant!<br&gt;<br&gt;We ended with the peanut butter pie which was delicious. Overall, a very good experience.",8/22/2021,5
516,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,Great atmosphere and very attentive server. We arrived early for our reservation and we&amp;#39;re able to be seated. We got the duck poutine which was incredible. Also the Cuban and the crispy duck sandwich. All was fantastic and I 100% recommend.,12/31/2022,5
517,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,I&amp;#39;m biased since this is my favorite place in Burlington.  In fact...it is in fact the best restaurant in Burlington. It makes you feel like you&amp;#39;re in Paris.  Make sure to start with the steak tartare. The carbonara dish is super heavy and rich...and fantastic.  The desserts are fantastic too. You&amp;#39;ll need a reservation.,12/18/2022,5
518,LEUNIG’S BISTRO ,Church St,"cafes,cocktailbars,french,nightlife,restaurant",2,4.0 ,The steak frites are to die for!  We also had a lovely cheese plate with Vermont cheeses and delicious Sancerre. Service was friendly and efficient. All in all a great experience!,3/6/2023,5
519,PHO HONG ,N Winooski Ave,"restaurants,vietnames",1,4.5 ,"The food, the service... the vibes immaculate.... 10/10<br&gt;Panang Curry and Pho are absolute hitters",2/25/2023,5
520,PHO HONG ,N Winooski Ave,"restaurants,vietnames",1,4.5 ,Super super amazing. Delicately cooked dishes. Quick service. <br&gt;<br&gt;My partner and I are from New York and we come here every time we go to Stowe for skiing,2/25/2023,5
521,PHO HONG ,N Winooski Ave,"restaurants,vietnames",1,4.5 ,"It was a Tuesday night at about 7:00 o&amp;#39;clock, and I had the sudden want for pho. I didn&amp;#39;t realize it at the time, but everybody around me had the same idea. As I walked in, I noticed that every table inside as well as about half of the tables outside were occupied. The counter attendant took my name and number and I joined the waiting line.<br&gt;<br&gt;Time was involved due to their high volume of work.<br&gt;<br&gt;When it was my turn at the table, he informed me that the indoor tables were all taken but that I could be seated immediately at one of the outdoor tables if I preferred. Feel some remorse because mosquitoes were swarming everywhere.<br&gt;<br&gt;After waiting to be seated in the muggy mosquito-filled air, it seemed like an eternity before my pho finally arrived.<br&gt;<br&gt;It was hard to stop eating the pho. There was plenty of tender beef in a flavorful broth. Though the prices are higher than I&amp;#39;m used to paying for pho, I can see why this place is always packed. It&amp;#39;s also cool that they&amp;#39;re a Boy, Occupation, Gender, and Sexuality (BOYB) establishment.",2/24/2023,5
522,PHO HONG ,N Winooski Ave,"restaurants,vietnames",1,4.5 ,"The folks here are truly happy you are there and work their butts off. The food is very good and the service is good...but they are often very busy. They turn out so much takeout that the front door should just be revolving.<br&gt;<br&gt;The ambiance is casual. Menu is great for meat eaters and vegetarians. <br&gt;<br&gt;The set up is not ideal for patrons or servers. The front counter is right in front of the door with seats to the left and right, but all payments and takeout occurs right at that front counter and on say 6pm on a Friday evening it is a bit chaotic - are people waiting to be seated, for pickup, or looking to pay? Who knows? I&amp;#39;d say they have mostly outgrown their location. Would love to see them relocate somewhere close by but with more room and a much better setup. But not too far because I love the food and the people!",2/21/2023,5
523,PHO HONG ,N Winooski Ave,"restaurants,vietnames",1,4.5 ,"We were visiting Burlington from out of town in early February and were craving some hot soup on a very cold evening. We came relatively close to opening time and were seated very promptly. Within 10 minutes after we got our table the place was packed! Definitely try and get here early. <br&gt;<br&gt;The hot tea was plus (I wish I asked what kind of tea it was, slightly sweet and earthy). Pho was excellent (couldn&amp;#39;t wait long enough to take a picture), and Vietnamese crispy pancake was delicious! Not oily at all and packed with ingredients. Would highly recommend this place for anyone who comes in the area",3/18/2023,5
524,PHO HONG ,N Winooski Ave,"restaurants,vietnames",1,4.5 ,I make a point to come here every time I visit the area! Highly recommend the thai iced tea and BBH (spicy pho) as they are *chef&amp;#39;s kiss * It seems to be family run and it has been such a joy to see them expand over the last few years. Very kind and very quick service.,3/27/2023,5
525,PHO HONG ,N Winooski Ave,"restaurants,vietnames",1,4.5 ,Pleasantly surprised with the pho here! It had flavorful broth and the price point was great! We came in 20 mins before closing for take out and they helped us no problem. The place is cozy and a great place to warm up during the cold winters. I recommend to go here with friends or for a casual date.,1/20/2023,5
526,PHO HONG ,N Winooski Ave,"restaurants,vietnames",1,4.5 ,Pho Hong is the best. Best restaurant in Burlington hands down!,3/28/2023,5
527,PHO HONG ,N Winooski Ave,"restaurants,vietnames",1,4.5 ,"Amazing place for lunch/dinner when you are in around. We went on a Friday afternoon and the place was pretty full. We were lucky to get a table without much wait time. The service was quick and the waiter was so friendly. We got mango salad which was okay, the only thing we wouldn&amp;#39;t get the next time we are there. Coffee was amazing! For the entrée we got vegetarian pho and it was delicious, tofu stir fry was great, my friend liked the chicken pho and also their chicken stir fry with pineapple and cashew. Food was great and it was super filling. I can&amp;#39;t wait to go back again when I am here.",10/3/2022,5
528,PHO HONG ,N Winooski Ave,"restaurants,vietnames",1,4.5 ,"Pho Hong is the backbone of the Burlington food scene. I&amp;#39;ve lived out of state for many years and I&amp;#39;ve never craved something as much as I crave Pho Hong. It&amp;#39;s my first stop every time I come home. <br&gt;<br&gt;The food is amazing, and the service is unparalleled. I&amp;#39;ve never seen a service staff work harder than the servers here. When i was there this afternoon, the cashier was taking orders, serving tables, bussing tables, ringing people up - I don&amp;#39;t know how he did it and kept track of everything AND had time to remember people&amp;#39;s names and wish them a happy new year and a great day. <br&gt;<br&gt;The spring rolls are so delicious - I&amp;#39;ve tried a lot of spring rolls over the years and nothing compares the spring rolls here. I always get the 16 with tofu and it never disappoints. <br&gt;<br&gt;It&amp;#39;s always really crowded here and there&amp;#39;s limited seating so make sure to come early especially if you have a bigger group. It&amp;#39;s also BYOB and you can bring whatever beverages you want! I usually get take out and have never had to wait longer than 25 minutes to pick up my food.",12/28/2021,5
529,PHO HONG ,N Winooski Ave,"restaurants,vietnames",1,4.5 ,"Totally delighted by our meal here - SUCH good food, and amazing staff. So glad this is in our area.",2/7/2023,5
530,PHO HONG ,N Winooski Ave,"restaurants,vietnames",1,4.5 ,"We were feeling slightly under the weather so of course we looked for somewhere to grab some pho! It was during the lunch rush but didn&amp;#39;t have trouble getting a table. However there was only one woman working the floor so she was hustling all over the place and doing the best she could! We enjoyed the pho and the bun, which was wonderful since coming from Houston it&amp;#39;s hard to top what we can get at home",10/26/2022,4
531,PHO HONG ,N Winooski Ave,"restaurants,vietnames",1,4.5 ,I have eaten at Pho for many years. The food is always healthy and fantastic tasting. The Pho Hong crew are friendly and caring about your dinning experience.,2/15/2023,5
532,PHO HONG ,N Winooski Ave,"restaurants,vietnames",1,4.5 ,"Wonderful place! Makes you feel right at home. The pho with beef was one of the best I ever had, and I&amp;#39;ve travelled throughout Vietnam. A must go!",12/22/2022,5
