,Name,Street,Category,Price Tags,Average Rating,Review,Date,Rating
102,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,Rude workers.   Overpriced.  Can get similar or make your own for half the price <br&gt;Not worth it,12/13/2022,1
103,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"The food was delicious, the preparation allowed the top quality ingredients to be fully present.<br&gt;3 stars due to the owner&amp;#39; attitude- which comes across as if he doing the North End of Burlington a favor by opening his restaurant. <br&gt;Vermont is filled with well prepared and high quality food offerings. No need to deal with an attitude.",7/31/2022,3
104,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"I would rather eat hot garbage. This place is the worst. I got a pube in my pizza. That&amp;#39;s right, a pubic hair, in my pizza. Would rather eat out of the trash can",12/11/2022,1
105,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"In the hospitality business, it&amp;#39;s not just about just the food. More on that later. <br&gt;<br&gt;While the food here is well prepared with top quality ingredients and quite good, it was not, as I was hoping, stellar. <br&gt;We thought the big, round plain pie was under seasoned and the Italian sub was good but a bit skimpy - needing a bit more meat and cheese for that wow flavor factor. The owner&amp;#39;s social media feed hypes the food quality, and the prices are also very high - so, tbh I was expecting closer to perfection on the flavor front. <br&gt;<br&gt;The pace was also off for dine in service - with loooong waits between the 3 main dish items that we ordered. Not fun. It&amp;#39;s BYOB - so bring a lot and prepare to wait. <br&gt;<br&gt;The other issue is the vibe. The room is pleasant but the music - while good - was ridiculously loud. The owner has also cultivated a hard to describe (caustic stoner?) attitude on social media. Added up, it feels like it&amp;#39;s him 1st - not the customer - which doesn&amp;#39;t make me want to return.",7/11/2022,3
106,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"Vile human, trashes customers, burnt pizza, transphobic,  steals tips from employees after whining about customers not tipping on takeout. Just trash all around.",11/18/2022,1
107,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,Owner is a really mean dickhead and the pizza is overpriced and burnt. If you go here often you have Stockholm syndrome.,11/3/2022,1
108,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"Great pizza and the staff was very nice, which I wasn&amp;#39;t expecting from the reviews.  I live near many of the best pizza spots in the country and this place is as good as you can get.  It&amp;#39;s worth the extra money.",2/26/2023,5
109,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"So what can be confirmed is that all the bad reviews written about this place are 100% accurate and truthful. First off the prices for their ?&amp;#34;non-commodity&amp;#34;? products are abhorrently out of touch with reality. Secondly, they do not know how to cook pizza at all and offer up the charred remains or a soupy mess of mediocre at best ingredients. Thirdly, their pretentious rude and snub attitude doesn&amp;#39;t match the landscape of Burlington or Vermont for that matter. Why anyone would become a regular customer here is beyond my level of comprehension. Oh, btw it seems like they write their own reviews for damage control after receiving a painfully truthful review. It&amp;#39;s odd that anyone but the deadhead owner would have deep knowledge of &amp;#34;primal dead&amp;#34; and endorse it here. Nice try. Hope everyone sees how petty transparent you really are. It certainly reflects poorly as a &amp;#34;chef&amp;#34; running a wannabe pizza joint. Here&amp;#39;s a tip. Lower your attitude along with your prices and learn how to cook pizza for Christ sakes. It&amp;#39;s just pizza! Best of luck.",1/28/2023,1
110,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"I travel all over New England consistently. I have amazing pizza almost everywhere I go. To say that you brought great Italian food to Vermont is just completely wrong. The owner is rude and brash. Sadly, his staff thinks that his cockiness and assertiveness makes for a great boss, but it truly does not. Don&amp;#39;t get me wrong. The pizza is not bad but definitely not worth the price or the attitude that you get.  Don&amp;#39;t get me wrong. It&amp;#39;s good pizza but it&amp;#39;s really not worth the price.",10/6/2022,1
111,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"Where to start. The food is beyond good if you eat it in person. But it&amp;#39;s prohibitively expensive. And the environment to eat in absolutely sucks. They blast music so loud your ears will ring for days. The owner is about as unprofessional as possible. He screams and just randomly starts recording on his phone and ranting. He has a thousand rules.. it&amp;#39;s byob but you can&amp;#39;t bring in sodas or juice for a kid, if it&amp;#39;s pickup you can stand here but not here. He&amp;#39;s the soup Nazi without the charm. You need to eat dinner at 5 or 6 pm or they will just close. The food is very good, artistry level, but the experience is awful. <br&gt;<br&gt;So then you decide to get pickup? Well the food doesn&amp;#39;t travel well. They tell you an order will be ready at 5:45 but it&amp;#39;s actually not ready until 6:30 and it&amp;#39;s because they say that dine in is their priority. Now the owner is on insta complaining about people not tipping on pickup orders? You make me wait for 45 minutes yelling about where I can or can&amp;#39;t stand and wait and now I&amp;#39;m supposed to tip you? Because you are too cheap to pay your staff?<br&gt;<br&gt;Sorry, I&amp;#39;ll go to pizzeria veritas. It&amp;#39;s not as good, not even close, but the experience is better.",9/8/2022,1
112,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"This is the type of honest food chefs flock to experience. Dough is on point every night. Pizza is the best in New England. Staff make the experience even more uplifting if you can just get out of your hang ups and enjoy a meal experience without your inner Karen thinking everything in this world revolves around you. Music is loud and usually live Grateful Dead (primal Dead if you hit it on a really good night). The food is simple and delicious, using the best olive oil and ingredients. If you don&amp;#39;t vibe with this place it&amp;#39;s your problem, not theirs. I feel like a kid again when I eat here. Keep up the good work of slingin&amp;#39; dank fam! Never change!",1/28/2023,5
113,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"If you want the most overpriced pizza in Burlington, come on in!you&amp;#39;ll be charged at least $45 for a mediocre (at best) pizza. Place is super pretentious and has nothing to back it up. Wait staff is rude, but the owner is even worse. If you&amp;#39;re planning on having a party of 8 or more, it is a $500 minimum. Two of us weren&amp;#39;t even going to eat and they held that policy firm. We wanted two pizzas for the table, but they wouldn&amp;#39;t allow us to order without their &amp;#34;party special&amp;#34;. $60 per person, and all eight will be charged. Place is garbage, don&amp;#39;t even waste your time",12/29/2022,1
114,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"Idk man I went there and there was some like social media manager going all James Cameron shooting clips of pizza being cut? Meanwhile, the pizza that we ended up being served was somehow burnt and also had puddle of water in. Idk how that&amp;#39;s possible. Like maybe instead of some dude getting content for the gram they should hire someone who can actually make pizza.",2/2/2023,1
115,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"$50 for burnt pizzas that are pretty small. Pair the exorbitant prices with the owners &amp;#34;look at me im a hard-guy&amp;#34; social media posts, and forget about it.  Guy calls customers derogatory names online- check their instagram account @idapizzapies. Totally unprofessional. In desperate need of an ego check. With a number of other top quality restaurants serving  pizza in Burlington, don&amp;#39;t waste your time.",9/10/2022,1
116,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,The food is good but it&amp;#39;s over rated and expensive for what it is. Service is horrible and the owner is rude to customers.,9/19/2022,1
117,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,been wanting to check out ida for a while and boy what a treat. this place uses top notch ingredients and it shows. right up there with some of the best bread i have ever had. the meatball grinder was phenomnal. The meatballs were flavorful and cooked to perfection. Pizza was amazing as well!,5/16/2022,5
118,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"As an eternal optimist, rarely do I find anything as bad as the reviews. However, Pizzeria Ida has managed to be potentially even worse.",1/29/2023,1
119,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"Warning - BEWARE! Although my son and husband thought the pizza was ok, I had a very small, oily and overpriced eggplant parmesan that didn&amp;#39;t come with pasta or bread and left me hungry.  More importantly, despite the decent beginning as we sat at the counter and had a benign and brief interaction with the male pizza maker (we learned that the woman, Ida, is the owner of the business), music was abruptly turned up to a volume that was overly aggressive (who knew that the Grateful Dead could be used as a weapon!!) and the evening was ruined for us.  Not only did we end up asking for our food to-go instead of enjoying it on-site (and sadly eating it in our car trying to visit with our son who we were visiting at UVM), we also saw a couple with an infant (I mean very tiny) packing up their baby and things and hurrying out of the place.  I mean come on!  It truly was probably their first night out with their brand new baby and THAT is what they had to deal with!!! As we waited outside for our food, two other customers came outside muttering and cursing the abrupt change in ambiance and the clear indifference the owner and her 2 counterparts had towards anyone and everyone there. I had kindly asked the music to be turned down and the younger man just looked at me and said &amp;#34;I&amp;#39;ll ask&amp;#34; and then did nothing about it.  <br&gt;Our experience left us bewildered and I frankly, quite upset about how anyone can be ok with treating others so rudely and with such indifference.  What terrible behavior we all witnessed.  Shame on us for not reading all of the other negative reviews about this place, but shame on these people for being such lousy humans.  <br&gt;<br&gt;You were warned!",1/29/2023,1
120,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"Ive wanted to get here for a while, and finally today it happened. pizzeria Ida has an awesome open concept where you can see the food being prepared. The care that goes into each pie is clear. I got the classico round pie. This thing was HUGE and The flavor was great, not overly cheesy or saucy, but what really stood out was the crust- crunchy on the outside- fluffy on the inside. The vibe inside is also super cool, with tables for larger parties or stools along the bar. The only downside is the price (35$ for a pizza) but even so i look forward to going back.",4/21/2022,4
121,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"The pizza is fine, but nothing to get excited about. The owner is an abomination, and really cultivates the same attitude with his staff. I have picked up there a few times in the past and the owner was screaming at customers both times. The staff looked delighted and seemed to think it was funny? This place does not pass the vibe check. At. All. I don&amp;#39;t need to spend my money at a restaurant run by an entitled white man who screams at his customers like a looney bird. The dude is unhinged, definitely go elsewhere.",12/13/2022,1
122,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,The cheese slid to one side and the pizza was... wet.  the dough was over an inch thick and was doughy and raw... but also somehow burnt at the same time.  bland flavor.  And wet.  for $50 (after tax and tip),12/9/2022,1
123,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"Very good classic Pizza. This chef takes the time to do it right. Best ingredients, very good process. The pie selection is limited to the curated group of round traditional and square deep dish. I would have liked the option of a pepperoni topping but being that the menu changes daily I guess he uses the ingredients available at the time. Overall a fine NY, Philly style pie maybe the best in Burlington, pricey but worth it for a special treat.",11/28/2022,4
124,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"This place is an absolute GEM and a treasure. Yes, it is expensive. But, the quality is unparalleled and the portions are huge.  The ingredients are top notch and they produce food that is art. <br&gt;<br&gt;Some of the best food I&amp;#39;ve had in Vermont. <br&gt;<br&gt;The owners take pride in their work and their passion shows. <br&gt;<br&gt;If you want an absolutely stellar meal, blending the best of local Vermont produce, meat and dairy with real deal Italian ingredients, you can&amp;#39;t go wrong here. Its not stuffy and always great music playing. <br&gt;<br&gt;Also, the deserts here rock and are under-rated. Best ice cream i&amp;#39;ve had.",1/4/2022,5
125,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"Wow. I spent $80 to be met with the worst customer service and attitude. Hey buddy, maybe your awful attitude worked in Philly but you&amp;#39;re in Vermont now  joker. You&amp;#39;re pizza ain&amp;#39;t that good. Don&amp;#39;t waste your money on these wannabes.",8/14/2022,1
126,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"been sitting on this one... As a bit of background, I&amp;#39;ve lived in this area for a bit, my family is based in the neighborhood. I used to go and do theater at the very merry theatre in elementary and middle school. I used to go to the boys &amp;amp; girls club. I was recently employed at a restaurant in the area, I&amp;#39;ve got my roots in this neighborhood you could say. <br&gt;I live up the street from Ida and came into a bit of spending money so i thought i&amp;#39;d treat myself and my partner to overhyped pizza. I called ahead because I read the reviews and acknowledge that there are several inconsistencies in owner-to-employee-to-customer communication so I wanted to avoid all possibility of that (i have severe anxiety) and was told i couldn&amp;#39;t order over phone for some reason. Okay, not the end of the world. I head over to the restaurant and go in to order. I immediately leave because the owner is shouting at the top of his lungs at a customer for moving a chair over to their table for their friend. I whirl around on my heels and head home to order dominos. No amount of good reviews can change my mind that this place is a big sore on our city. To the owner: to charge that much in this neighborhood... You&amp;#39;re a conceited prick, in simple terms! do not give them your money, even the good reviewers have buyer&amp;#39;s remorse.",10/27/2022,1
127,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,if you like quality and freshness I highly recommend a square. let it sit or take it home. the circles aka traditional are best ate there. menu switches constantl. the subs are to die for. love dough and bread this is the place.,11/3/2022,5
128,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"owner and staff are obnoxious, no amount of execution compensate for that. when confronted with their service problems they double down and ask you not to come back. checkout their instagram",9/19/2022,1
129,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,Can&amp;#39;t support this place anymore due to the attitude of the proprietor. There are many other restaurants that appreciate business.,9/20/2022,1
130,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"Visited on a Friday night in July when Burlington was having absolutely perfect summer weather. Sat outside in the garden and enjoyed the beautiful late day sun with a bottle of local wine. Perfect volume of a Playing in the Band wafting out from inside the restaurant.  The square #3 of the night was delicious and we had great leftovers the next day. Only thing keeping the experience from 5 stars was the $12 salad was tiny and while fine, it was not worth the price.  People watching outside was interesting.",8/18/2022,4
131,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"Walked in with 8 people, at 7:30 pm and they were &amp;#34;out&amp;#34; of pizza... a pizza place out of pizza. Was visiting from NYC and this place is pretentious and over rated. <br&gt;<br&gt;Apparently they only make a certain amount of pizzas per day because they want the place to be exclusive can you imagine that haha. Anyways with a straight face the guy told me they were out of pizza as I stood at the register looking at a 5 foot tall stack of flour bags. Trust me you guys are not the shit. The guy at the register gave me a ton of attitude too, we decided to eat here anyways because they had a table open that could fit our party. They were out of a lot of stuff so we needed to run through what they actually had available (since they were sold out of pizza). It took some back and forth to decide what we wanted as i was coordinating a large order for our party and the guy working was not even attempting to help. The cashier was obviously a little impatient as I&amp;#39;m sure he had a lot of important things to do since he wouldn&amp;#39;t be making any more pizzas for the rest of the night. After asking him to go over again what they still had available he said &amp;#34;okay for the third time this is what we have&amp;#34;. Ohhh sorry boss you&amp;#39;re right sorry for bothering you with patroning your business anyways here&amp;#39;s $300 for our food.  who do these guys think they are not even in NYC do you have guys stuck up like this. Fuck this place",7/30/2022,2
132,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"Is it expensive? Yes. <br&gt;Is it delicious? Yes<br&gt;When you use top notch ingredients you can charge top dollar for them. <br&gt;I loved the White Fig Traditional Pie. The ricotta is light and fluffy with a very fresh taste, the zanzabar peppercorns have a really nice spicy bite that is not overpowering and is balanced well by the sweetness of the saba drizzle. In short, their pizza is fucking great.",3/28/2021,5
133,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 ,"Decent pizza but the outrageous price, attitude of the owner, and inconsistent quality and attention to detail of the pizza ruin it. You&amp;#39;re coming out to $40+ for a pie after tip, they don&amp;#39;t even charge that much in Manhattan for most spots. As other reviews have mentioned, they don&amp;#39;t seem to have a problem serving their customers burnt or undercooked pies. The last time I came here with my family, we noticed that the owner neglected to cut the pie up and it was slightly underdone. No big deal, mistakes happen, but when I went back and politely asked them to cut it, they made me wait for over 15 minutes and the owner proceeded to give me a major attitude and told us to leave. Then the owner has the nerve to complain on instagram that people should tip 20% on take out and blocked people that disagreed with him, speaks volumes of what the owner thinks of his customers and is extremely unprofessional. You make it difficult to want to tip 20% when you think serving uncut, and inconsistently cooked pizza is satisfactory. This would be much more tolerable if the pie was reasonably priced, attention to quality and detail was better, and the owner wasn&amp;#39;t such an arrogant man child. If you can&amp;#39;t handle constructive criticism, then go into another industry. Go to Folino&amp;#39;s if you want a better customer service experience and better pizza for a much more reasonable price in Burlington.",9/21/2022,1
134,PIZZERIA IDA ,"Riverside Ave, Bur","pizza,restaurant",ul,3.0 , not approve of your choice of drinks. As a customer it feels like you are an inconvenience when you are supporting this business as the owner is so rude and extremely unaccommodating. I don&amp;#39;t understand how Pizza Dan can be so angry all the time given all he does is smoke weed and make pizza.,8/16/2022,1
135,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,"Don&amp;#39;t judge this place by looking outside or the seating space. An amazing authentic place to grab some hot traditional food. It&amp;#39;s a small cafe setting inside a grocery store, perfect for a take out rather.<br&gt;<br&gt;I got chicken curry with rice oh boy, I have no words to describe the authentic flavor of the dish, so so so deliciously and served hot to the table. The consistency of the gravy to chicken was perfect even the portion was perfect for one.<br&gt;<br&gt;There were couple of other tables, I saw them getting some noodles soup, looked delicious.<br&gt;<br&gt;Even the grocery store is well maintained n staff here are nice.",9/1/2017,4
136,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,"place not being sanitary. We had good faith in this store, yet this is a major deal breaker. Rather buy in a grocery store, knowing that there is some quality control.",7/14/2020,1
137,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,If you are looking for a place to seat relax and have waitress serve you.. This is not. But good for take out. Taste is more Himalayan Nepali similar to Thai then Punjabi mogul most people are used to<br&gt;Anyway Thali was filling. But Chai which came complimentary from Yelp and establishment was amazing <br&gt;I have to add star for it really,6/16/2016,4
138,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,"Hmm food was good, just a bit stale.<br&gt;<br&gt;- it was FREEZING, the heat was not on.<br&gt;- the tables and silverware were filthy.<br&gt;- took forever for our food to come.<br&gt;<br&gt;Maybe we came on a bad day. Good for some flavorful food or quick shopping.",4/1/2017,2
139,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,A friend brought me here this week and I was so impressed with the large variety of Asian fresh and preserved foods. Being from rural Vermont it brings me great joy to know these feeds are available in our state.,3/3/2020,5
140,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,A place for authentic Nepali food. They&amp;#39;ve a grocery store where one can buy fresh food and various non-food items. I highly recommend if you&amp;#39;re looking for any ethnic food and non-food items.<br&gt;The restaurant is the best place for Nepali food in Burlington area. They offer the best service.,6/8/2015,5
141,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,Great food and service!<br&gt;Authentic Nepali taste. I highly recommend the visit.<br&gt;The food is prepared in traditional Nepali style and service is really good too. All the staffs working here are friendly and value customers.,6/7/2015,5
142,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,"Um, how to even begin.  I&amp;#39;ve been to India, Nepal, Tibet, China multiple times.  I&amp;#39;ve eaten the best of the best.  Masala dosas in Mahabalipuram.  Rogan Josh in Agra.  Vindaloo in Goa.  Momos in Lhasa.  The best lentils of my life in Kathmandu.  The Schezuan food in Chengdu was life-changing.  Central Market Taste of Asia is Americanized Himalayan food.  That&amp;#39;s not a knock, but rather a fair description.  <br&gt;<br&gt;When you walk into this unassuming place on North Winooski Ave, it&amp;#39;s a chaotic market.  It&amp;#39;s hard to tell who works there or who&amp;#39;s just hanging out.  There are 5 or 6 tables off to the left.  You&amp;#39;ll definitely want to be very proactive with asking for menus, ordering, paying your check as they seem like they&amp;#39;ll let you sit there for days.  That said.... nice folks. <br&gt;<br&gt;We ordered a non-veg thali, chicken momo, puri, and kebab.  Way too much food.  everything was decent.  The dipping sauce for the momos was fantastic.  Papadam way yummy.  This place is BYOB.  It&amp;#39;s worth a shot for sure.",6/27/2016,3
143,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,"Gem! I am Nepali so imagine my surprise to find 3 Nepali food joints in the top 10 on Yelp. <br&gt;<br&gt;Don&amp;#39;t let the outside decor and the burger signs fool you this is a real Nepali / Indian food venue cum Asian Grocery store. <br&gt;<br&gt;Spoke to the lovely proprietors who acquired the store from a Vietnamese family 8 years ago and have never looked back. <br&gt;<br&gt;Loved the fish curry, the momo dip to die for and the chicken sizzler was also simply Devine. <br&gt;<br&gt;Bliss! Keep up the good work. My family and I will be back!",3/28/2016,5
144,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,"Excellent Nepali food prepared with care. I was very sad when the previous business that occupied this space, a Vietnamese market and restaurant, closed, but even happier with the new market and restaurant that has taken over. A quality and authentic family enterprise that I will return to often.",6/12/2015,5
145,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,"Very friendly family-run place. We were quite pleased to discover that they carry a splendid selection of Chinese/Vietnamese/Indian staples we were used to seeing everywhere in the San Francisco Bay Area but were lacking at places like City Market and Hannaford. Spicy ramen and many other types of noodles, sacks of jasmine and calrose rice and lentils and other grains, vegetables (daikon, okra, bitter melon), curry paste/powder, pickled EVERYTHING, frozen dim sum (oh my goddddddd :D), oyster sauce, black bean sauce, crackers/crunchy snacks, and lots more. Canned quail eggs and buckets of dried pork floss, if that&amp;#39;s your thing. The produce is not the best quality -- the carrots are enormous and the cabbage has often seen better days -- but it&amp;#39;s still nice to know that there&amp;#39;s bok choy so close to my house.<br&gt;<br&gt;The Japanese selection was nearly nonexistent. There was no furikake or nori to be found - I had to get it at City Market. Same with the sesame oil. We were handed a bottle of what was labeled sesame oil but had a generic picture of a girl cooking on the front. We tasted it at home and it was weirdly like bland peanut oil, and promptly threw it out.<br&gt;<br&gt;BUT we will come back happily and often for all of the other stuff, plus we really want to try the Indian and Nepalese food that&amp;#39;s made fresh for lunch and dinner on site!",8/3/2015,4
146,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,"This place is small, but it sure is many times better than other surrounding Asian stores. Every week they bring fresh vegetables from Boston and New Jersey. The fruits and vegetables are fresh almost always. They have a variety of vegetables and it includes many exotic vegetables which are not commonly available in other stores. This store thrives just because of the variety and freshness. I&amp;#39;m here every two weeks and the staff are very accommodating to get stuff from Boston on demand. <br&gt;I have had the food only once and the food is as good as their veggies. I mean, the food is freshly prepared and reminds the home made taste. Do visit!",6/4/2016,5
147,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,"Great little Asian market with dry goods and fresh vegetables. The customers and the staff were very nice, a mix of ethnicities typical of Winooski. They had homemade samosas at the register! <br&gt;Awesome.",5/29/2013,4
148,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,"This is a wonderful hidden gem in Burlington, VT. Don&amp;#39;t be fooled by its appearance. At first we thought that it was only an Asian market, and doubted whether we should stay after we saw the small, unremarkable dining area. We are very happy that we changed our minds. We ordered the chicken tikka masala, curried chicken and lamb kebabs. The portions and prices were very good. All the dishes were very tasty. The lamb kebabs were outstanding. The advantage of being located in a market is that the chef cooks the dishes with fresh ingredients that are being sold in the market. As an added bonus, we checked in to this restaurant on Yelp and got a free cup of delicious, hot chai. We will definitely eat here again when we visit Burlington again and we highly recommend it.",5/22/2016,4
149,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,I don&amp;#39;t trust eating at a place that places their raw fish in the fridge/freezer the way they do. The fish was next some naan. I feel like a lot of cross contamination is possible. And new stock around the store blocks those fridges. Looking at the dining area I wouldn&amp;#39;t even give this place a chance to dine at - looking at another review they mentioned the tables and silverware were filthy - this is why I wouldn&amp;#39;t eat there. I may stop in here for an item or two but I don&amp;#39;t trust it. It was a decently busy store so other locals must like it.,1/23/2018,1
150,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,Explosion of flavor in your mouth every time!  Good portions and price. Best... momos... EVER! I can never decide between chicken or veggie so my gracious server brings an order of half and half.  The Chole Bhatura (chickpea) appetizer with bread (I go with Puri) is plenty for a lunch.  Any of the Thali&amp;#39;s are ample to share.  Butter or Massala chicken are also my favorites with enough to bring home.  Sometimes a bite or two of the fish plates have bones yet I can overlook this as the flavored are so rich and aromatic.  A monthly delight for me!,3/25/2016,5
151,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,"Finally stopped in here to check the place out. The store definitely felt like it had more Indian products in comparison to other ethnic goods and definitely has a small, Asian grocery feel to it.  The market has 3 narrow corridors packed with various and elective dry, frozen, and fresh goods. Mixed in with home goods (mainly cookware) and food were sneakers and flip flops as well as some other clothing material.  The market definitely has potential but because of the slightly chaotic flow and seemingly random organization I would be more likely to recommend other options in the Burlington/Winooski area.",10/5/2014,3
152,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,So much to choose from that you can&amp;#39;t find any where else! Owner was extremely friendly and helpful. You need something you can&amp;#39;t find? Go check this place out! Bring your cooking to a new level,6/11/2019,5
153,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,"Loved the food- I&amp;#39;m from Punjab, but the closest food experience to this one would probably be like Kashmiri/Mughlai style for what we ordered (vegetable korma and palak paneer). I&amp;#39;ve ordered the same dishes at many other places, and they seem simple enough, but it&amp;#39;s been done really well here. The chef also came to check on us several times in our visit, always with a smile.",1/22/2016,5
154,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,"This place is PHENOMENAL! Superb departure from ordinary &amp;#34;Asian markets&amp;#34;, this place stocks tons of India goodies as well as Burmese!! And that&amp;#39;s just for starters. The produce section is incredible! This place is just great, great, great!",7/3/2017,5
155,CENTRAL MARKET TASTE OF ASIA ,"N Winooski Ave, Bur","himalayan,indpak,restaurant",2,4.0 ,"If you like your food really hot spicy then this is the place for you! There might be a small language problem, we clearly stated we needed the least spicy, our server assured us you could get it any way you wanted. The food was brought out by a sullen lady and the cook was behind her wanting to make sure the food was good, he was smiling. Is it de regior for Indian servers in Indian restaurant to act as if they are mad you came in?<br&gt;On the other the young lady at the cash register was fluent in English and so friendly. I which she had taken our order. We ordered the Kabob and a mixed grill, and our daughter likes to try vegan and vegiterian dishes. If you think kabob is what you get in a Middle Eastern place, not so with this place. Kabob is something like the ground meat or chicken kabobs not long and skewered but more like balls and yes very spicy, the spice inbedded in the ground meat. Our daughter had a vegan Nepalies meatball which was delicious however the sauce it was in was way too hot. The mixed grill and I am not sure what we got becuae after the wait person saying they didn&amp;#39;t have the cook came along and said what was in front of my husband was the mixed grill. Again it was smothered in vegetables stewed with hot chili peppers. <br&gt;The basmati rice was very good. The eatery part is clean and cheerful, they would do well to bring a pitcher of ice water to the table instead of a pitcher of warm water that was sitting on the table.  When we asked for ice we were met with a puzzled look, it was 90 degrees in Burlington last week.  <br&gt;<br&gt;I will go back to check out the groceries, by the time we were ready to leave there was so much confusion as to what we had, that I didn&amp;#39;t want to muddle it with groceries.",8/23/2015,3
